id,productName,supplier,category,packing,origin,brand,EffectiveDate,spec1,spec2,spec3,spec4,spec5,spec6,price,weightUnit,warehouse,notes
1363,去骨牛小排,金山,Beef,抄,美,excel,9-oct-23.pdf,,,,,,,$ 110.0,磅,其士,
1364,肥牛肉 pastrami prime 6x12,金山,Beef,抄,美,ibp,9-oct-23.pdf,,,,,,,$ 4 9.0,磅,其士,
1365,肥牛肉 pastrami cab 6x12,金山,Beef,抄,美,ibp,9-oct-23.pdf,,,,,,,$ 4 7.0,磅,其士,
1366,肥牛肉 pastrami choice 6x12,金山,Beef,抄,美,ibp,9-oct-23.pdf,,,,,,,$ 4 6.0,磅,其士,
1367,肥牛肉 pastrami prime 9x12 p-86m/r,金山,Beef,抄,美,excel,9-oct-23.pdf,9x12,,,,,,$ 3 8.0,磅,其士,
1368,肥牛肉 pastrami a/aa 9x12 p-93,金山,Beef,抄,加,excel,9-oct-23.pdf,9x12,,,,,,$ 3 4.0,磅,其士,
1369,肥牛肉 super obento plate,金山,Beef,抄,墨,sukarne,9-oct-23.pdf,,,,,,,$ 2 0.5,磅,其士,
1370,er plate,金山,,抄,英,pif paf,9-oct-23.pdf,,,,,,,$ 2 2.5,磅,其士,
1371,肥牛肉 karubi prime,金山,Beef,抄,美,ibp,9-oct-23.pdf,,,,,,,$ 3 9.0,磅,其士,
1372,肥牛肉 karubi cab,金山,Beef,抄,美,ibp,9-oct-23.pdf,,,,,,,$ 3 9.0,磅,其士,
1373,肥牛肉 karubi choice,金山,Beef,抄,美,ibp,9-oct-23.pdf,,,,,,,$ 3 8.0,磅,其士,
1374,肥牛肉 no roll short plate,金山,Beef,抄,美,ibp,9-oct-23.pdf,,,,,,,$ 2 1.0,磅,其士,
1375,橫隔肌,金山,Beef,抄,美,ibp,9-oct-23.pdf,,,,,,,$ 5 0.0,磅,其士,
1376,橫隔肌,金山,Beef,抄,美,ibp,9-oct-23.pdf,,,,,,,$ 4 8.0,磅,其士,
1377,橫隔肌,金山,Beef,抄,美,ibp,9-oct-23.pdf,,,,,,,$ 3 9.0,磅,其士,
1378,白牛仔柳,金山,Beef,抄,荷,tboer,9-oct-23.pdf,,,,,,,$ 100.0,磅,其士,
1379,豬肋排,金山,Pork,抄,美,smithfield,9-oct-23.pdf,零售,,,,,,$ 2 5.0,磅,其士,
1380,豬四肉,金山,Pork,抄,巴,alegra,9-oct-23.pdf,,,,,,,$ 9 .0,磅,其士,
1381,豬四肉,金山,Pork,抄,巴,palmali,9-oct-23.pdf,,,,,,,$ 9 .0,磅,其士,
1382,豬下梅肉,金山,Pork,抄,西,artigas duroc,9-oct-23.pdf,,,,,,,$ 3 5.0,磅,其士,
1383,豬扒,金山,Pork,抄,西,artigas duroc,9-oct-23.pdf,,,,,,,$ 4 2.0,磅,其士,
1384,豬背骨,金山,Pork,抄,西,pernam ibericos,9-oct-23.pdf,,,,,,,$ 6 5.0,kg,其士,
1385,豬梅肉,金山,Pork,抄,西,jamondul ibericos,9-oct-23.pdf,,,,,,,$ 198.0,kg,其士,
1386,豬下梅肉,金山,Pork,抄,西,jamondul ibericos,9-oct-23.pdf,,,,,,,$ 140.0,kg,其士,
1387,豬扒,金山,Pork,抄,西,jamondul ibericos,9-oct-23.pdf,,,,,,,$ 190.0,kg,其士,
1388,豬肋條,金山,Pork,抄,西,jamondul ibericos,9-oct-23.pdf,,,,,,,$ 135.0,kg,其士,
1389,後筒骨,金山,Pork,20kg,波,,9-oct-23.pdf,,,,,,,$ 2 .4,磅,其士,
1390,豬前筒骨,金山,Pork,20kg,波,,9-oct-23.pdf,,,,,,,$ 2 .4,磅,其士,
1391,牛前筒骨,金山,Beef,抄,巴,dom glutao,19-jun-23.pdf,,,,,,,$ 5 .2,磅,其士,
1392,牛坑腩,金山,Beef,抄,英 國,hewitt,19-jun-23.pdf,,,,,,,$ 8 .0,磅,其士,
1393,牛坑腩,金山,Beef,抄,巴,boi brasil,19-jun-23.pdf,,,,,,,$ 1 3.7,磅,其士,
1394,牛坑腩,金山,Beef,抄,巴,plena,19-jun-23.pdf,,,,,,,$ 1 3.7,磅,其士,
1395,牛下肩肉眼卷,金山,Beef,抄,加,excel,19-jun-23.pdf,1x1,,,,,,$ 3 9.0,磅,其士,
1396,牛下肩肉眼卷,金山,Beef,抄,美,ibp,19-jun-23.pdf,1x1,,,,,,$ 3 9.0,磅,其士,
1397,肩 胛 翼 prime,金山,,抄**,美,excel,19-jun-23.pdf,,,,,,,$ 7 8.0,磅,其士,
1398,肩 胛 翼 cab,金山,,抄,美,excel,19-jun-23.pdf,,,,,,,$ 5 4.0,磅,其士,
1399,牛細腩包,金山,Beef,抄,巴,minerva,19-jun-23.pdf,,,,,,,$ 1 7.0,磅,其士,
1400,牛細腩包,金山,Beef,抄,巴,plena,19-jun-23.pdf,,,,,,,$ 1 7.0,磅,其士,
1401,牛冧,金山,Beef,抄,巴,anglo,19-jun-23.pdf,,,,,,,$ 1 7.3,磅,其士,
1402,牛冧,金山,Beef,抄,巴,boi brasil,19-jun-23.pdf,,,,,,,$ 1 7.3,磅,其士,
1403,牛冧,金山,Beef,抄,巴,quality beef,19-jun-23.pdf,,,,,,,$ 1 7.3,磅,其士,
1404,牛冧,金山,Beef,抄,巴,boi brasil,19-jun-23.pdf,,,,,,,$ 1 7.3,磅,其士,
1405,牛冧,金山,Beef,抄,巴,minerva,19-jun-23.pdf,,,,,,,$ 1 7.3,磅,其士,
1406,鯉魚管,金山,Beef,抄,巴,boi brasil,19-jun-23.pdf,,,,,,,$ 2 0.0,磅,其士,
1407,牛肋條,金山,Beef,抄**,巴,anglo,19-jun-23.pdf,,,,,,,$ 2 8.0,磅,其士,
1408,牛肋條,金山,Beef,抄,美,national beef,19-jun-23.pdf,,,,,,,$ 3 9.0,磅,其士,
1409,牛板腱,金山,Beef,抄,美,ibp,19-jun-23.pdf,,,,,,,$ 5 4.0,磅,其士,
1410,牛板腱,金山,Beef,抄,美,excel,19-jun-23.pdf,,,,,,,$ 5 3.0,磅,其士,
1411,牛板腱,金山,Beef,抄,美,ibp,19-jun-23.pdf,,,,,,,$ 4 9.5,磅,其士,
1412,牛板腱,金山,Beef,抄,加,excel,19-jun-23.pdf,,,,,,,$ 4 0.0,磅,其士,
1413,牛t骨 (0x1) cab,金山,Beef,抄,美,ibp,19-jun-23.pdf,,,,,,,$ 7 6.0,磅,其士,
1414,牛仔骨,金山,Beef,抄,英,,19-jun-23.pdf,,,,,,,$ 1 8.0,磅,其士,
1415,牛仔骨,金山,Beef,抄,英,kepak,19-jun-23.pdf,,,,,,,$ 2 0.5,磅,其士,
1416,牛仔骨,金山,Beef,抄,加,excel,19-jun-23.pdf,,,,,,,$ 6 0.0,磅,其士,
1417,牛仔骨,金山,Beef,抄,美,national beef,19-jun-23.pdf,,,,,,,$ 6 0.0,磅,其士,
1418,牛仔骨,金山,Beef,抄,美,ibp,19-jun-23.pdf,,,,,,,$ 4 8.0,磅,其士,
1419,牛仔骨,金山,Beef,抄,美,ibp,19-jun-23.pdf,,,,,,,$ 4 5.0,磅,其士,
1420,牛仔骨,金山,Beef,抄,美,showcase,19-jun-23.pdf,,,,,,,$ 3 0.0,磅,其士,
1421,肩胛,金山,Beef,抄,美,ibp,19-jun-23.pdf,,,,,,,$ 8 3.0,磅,其士,
1422,肩胛,金山,Beef,抄,美,ibp,19-jun-23.pdf,,,,,,,$ 8 0.0,磅,其士,
1423,肩胛,金山,Beef,抄,美,ibp,19-jun-23.pdf,,,,,,,$ 8 0.0,磅,其士,
1424,肩胛,金山,Beef,抄**,美,ibp,19-jun-23.pdf,,,,,,,$ 8 0.0,磅,其士,
1425,肩胛,金山,Beef,抄,美,ibp,19-jun-23.pdf,,,,,,,$ 5 6.0,磅,其士,
1426,肩胛,金山,Beef,抄,美,ibp,19-jun-23.pdf,,,,,,,$ 5 6.0,磅,其士,
1427,肩胛,金山,Beef,抄,美,ibp,19-jun-23.pdf,,,,,,,$ 5 6.0,磅,其士,
1428,去骨牛小排,金山,Beef,抄,美,ibp,19-jun-23.pdf,,,,,,,$ 119.0,磅,其士,
1429,去骨牛小排,金山,Beef,抄,美,ibp,19-jun-23.pdf,,,,,,,$ 105.0,磅,其士,
1430,肥牛肉 pastrami prime 6x12,金山,Beef,抄,美,excel,19-jun-23.pdf,,,,,,,$ 4 4.5,磅,其士,
1431,肥牛肉 pastrami choice 6x12,金山,Beef,抄,美,excel,19-jun-23.pdf,,,,,,,$ 4 1.0,磅,其士,
1432,,金山,,抄,,,,,,,,,,,,,
1433,肥牛肉 pastrami choice 9x12,金山,Beef,抄,美,excel,19-jun-23.pdf,9x12,,,,,,$ 3 5.0,磅,其士,
1434,肥牛肉 pastrami a/aa 9x12,金山,Beef,抄,加,excel,19-jun-23.pdf,9x12,,,,,,$ 3 3.0,磅,其士,
1435,er plate,金山,,抄,英,pif paf,19-jun-23.pdf,,,,,,,$ 2 2.5,磅,其士,
1436,豬肋排,金山,Pork,22kg,巴,alibem,19-jun-23.pdf,分包,,,,,,$ 1 1.7,磅,其士,
1437,豬肋排,金山,Pork,抄,巴,alegra,19-jun-23.pdf,分包,,,,,,$ 1 1.7,磅,其士,
1438,豬肋排,金山,Pork,10kg,德,tonnies,19-jun-23.pdf,餅裝,,,,,,$ 1 1.8,磅,其士,
1439,豬肋排,金山,Pork,10kg,荷,p584,19-jun-23.pdf,餅裝,,,,,,$ 1 1.8,磅,其士,
1440,豬肋排,金山,Pork,抄,美,smithfield,19-jun-23.pdf,零售,,,,,,$ 2 5.0,磅,其士,
1441,豬四肉,金山,Pork,抄,巴,alegra,19-jun-23.pdf,,,,,,,$ 9 .4,磅,其士,
1442,豬四肉,金山,Pork,25kg,巴,aurora,19-jun-23.pdf,,,,,,,$ 9 .0,磅,其士,
1443,豬四肉,金山,Pork,抄,巴,palmali,19-jun-23.pdf,,,,,,,$ 9 .0,磅,其士,
1444,豬脊膘油,金山,Pork,20kg,波,excel,19-jun-23.pdf,,,,,,,$ 8 .4,磅,其士,
1445,豬梅肉,金山,Pork,抄,西,artigas duroc,19-jun-23.pdf,,,,,,,$ 3 5.5,磅,其士,
1446,豬下梅肉,金山,Pork,抄,西,artigas duroc,19-jun-23.pdf,,,,,,,$ 3 3.5,磅,其士,
1447,豬扒,金山,Pork,抄,西,artigas duroc,19-jun-23.pdf,,,,,,,$ 4 2.0,磅,其士,
1448,豬肋條,金山,Pork,抄,西,artigas duroc,19-jun-23.pdf,,,,,,,$ 3 8.0,磅,其士,
1449,豬腩無皮挑骨,金山,Pork,抄,西,artigas duroc,19-jun-23.pdf,挑骨,,,,,,$ 3 2.0,磅,其士,
1450,豬背骨,金山,Pork,抄,西,pernam ibericos,19-jun-23.pdf,,,,,,,$ 6 5.0,kg,其士,
1451,豬梅肉,金山,Pork,抄,西,jamondul ibericos,19-jun-23.pdf,,,,,,,$ 198.0,kg,其士,
1452,豬手,金山,Pork,20kg,巴,frimesa,19-jun-23.pdf,,,,,,,$ 5 .0,磅,其士,
1453,豬手,金山,Pork,18kg,巴,seara,19-jun-23.pdf,,,,,,,$ 3 .5,磅,其士,
1454,挪 威 豬 手 (短),金山,Pork,10kg,挪 威,,19-jun-23.pdf,短,,,,,,$ 1 .4,磅,其士,
1455,後筒骨,金山,Pork,20kg*,波,,19-jun-23.pdf,,,,,,,$ 2 .7,磅,其士,
1456,豬腿筒骨,金山,Pork,20kg,波,,19-jun-23.pdf,,,,,,,$ 2 .7,磅,其士,
1457,豬頸湯骨,金山,Pork,20kg,波,,19-jun-23.pdf,,,,,,,$ 3 .6,磅,其士,
1458,牛前筒骨,金山,Beef,抄,巴,dom glutao,26-jun-23.pdf,,,,,,,$ 5 .2,磅,其士,
1459,牛坑腩,金山,Beef,抄,英 國,hewitt,26-jun-23.pdf,,,,,,,$ 8 .0,磅,其士,
1460,牛坑腩,金山,Beef,抄,巴,plena,26-jun-23.pdf,,,,,,,$ 1 3.7,磅,其士,
1461,牛下肩肉眼卷,金山,Beef,抄,加,excel,26-jun-23.pdf,1x1,,,,,,$ 3 9.0,磅,其士,
1462,牛下肩肉眼卷,金山,Beef,抄,美,ibp,26-jun-23.pdf,1x1,,,,,,$ 3 9.0,磅,其士,
1463,肩 胛 翼 prime,金山,,抄,美,excel,26-jun-23.pdf,,,,,,,$ 7 8.0,磅,其士,
1464,肩 胛 翼 cab,金山,,抄,美,excel,26-jun-23.pdf,,,,,,,$ 5 9.0,磅,其士,
1465,牛細腩包,金山,Beef,抄,巴,minerva,26-jun-23.pdf,,,,,,,$ 1 7.0,磅,其士,
1466,牛細腩包,金山,Beef,抄,巴,plena,26-jun-23.pdf,,,,,,,$ 1 7.0,磅,其士,
1467,牛冧,金山,Beef,抄,巴,anglo,26-jun-23.pdf,,,,,,,$ 1 7.3,磅,其士,
1468,牛冧,金山,Beef,抄,巴,boi brasil,26-jun-23.pdf,,,,,,,$ 1 7.3,磅,其士,
1469,牛冧,金山,Beef,抄,巴,quality beef,26-jun-23.pdf,,,,,,,$ 1 7.3,磅,其士,
1470,牛冧,金山,Beef,抄,巴,boi brasil,26-jun-23.pdf,,,,,,,$ 1 7.3,磅,其士,
1471,牛冧,金山,Beef,抄,巴,minerva,26-jun-23.pdf,,,,,,,$ 1 7.3,磅,其士,
1472,鯉魚管,金山,Beef,抄,巴,boi brasil,26-jun-23.pdf,,,,,,,$ 2 0.0,磅,其士,
1473,牛肋條,金山,Beef,抄,美,national beef,26-jun-23.pdf,,,,,,,$ 3 9.0,磅,其士,
1474,牛板腱,金山,Beef,抄,美,ibp,26-jun-23.pdf,,,,,,,$ 5 5.0,磅,其士,
1475,牛板腱,金山,Beef,抄,美,excel,26-jun-23.pdf,,,,,,,$ 5 4.0,磅,其士,
1476,牛板腱,金山,Beef,抄,美,ibp,26-jun-23.pdf,,,,,,,$ 4 9.5,磅,其士,
1477,牛板腱,金山,Beef,抄,加,excel,26-jun-23.pdf,,,,,,,$ 4 6.5,磅,其士,
1478,牛t骨 (0x1) cab,金山,Beef,抄,美,ibp,26-jun-23.pdf,,,,,,,$ 7 6.0,磅,其士,
1479,牛仔骨,金山,Beef,抄,英,,26-jun-23.pdf,,,,,,,$ 1 8.0,磅,其士,
1480,牛仔骨,金山,Beef,抄,英,kepak,26-jun-23.pdf,,,,,,,$ 2 0.5,磅,其士,
1481,牛仔骨,金山,Beef,抄,加,excel,26-jun-23.pdf,,,,,,,$ 6 0.0,磅,其士,
1482,牛仔骨,金山,Beef,抄,美,national beef,26-jun-23.pdf,,,,,,,$ 6 0.0,磅,其士,
1483,牛仔骨,金山,Beef,抄,美,ibp,26-jun-23.pdf,,,,,,,$ 4 9.0,磅,其士,
1484,牛仔骨,金山,Beef,抄,美,ibp,26-jun-23.pdf,,,,,,,$ 4 5.0,磅,其士,
1485,牛仔骨,金山,Beef,抄,美,showcase,26-jun-23.pdf,,,,,,,$ 3 0.0,磅,其士,
1486,肩胛,金山,Beef,抄,美,ibp,26-jun-23.pdf,,,,,,,$ 8 3.0,磅,其士,
1487,肩胛,金山,Beef,抄,美,ibp,26-jun-23.pdf,,,,,,,$ 8 0.0,磅,其士,
1488,肩胛,金山,Beef,抄,美,ibp,26-jun-23.pdf,,,,,,,$ 8 0.0,磅,其士,
1489,肩胛,金山,Beef,抄,美,ibp,26-jun-23.pdf,,,,,,,$ 8 0.0,磅,其士,
1490,肩胛,金山,Beef,抄,美,ibp,26-jun-23.pdf,,,,,,,$ 5 9.0,磅,其士,
1491,肩胛,金山,Beef,抄,美,ibp,26-jun-23.pdf,,,,,,,$ 5 9.0,磅,其士,
1492,肩胛,金山,Beef,抄,美,ibp,26-jun-23.pdf,,,,,,,$ 5 9.0,磅,其士,
1493,去骨牛小排,金山,Beef,抄,美,ibp,26-jun-23.pdf,,,,,,,$ 105.0,磅,其士,
1494,肥牛肉 pastrami prime 6x12,金山,Beef,抄,美,excel,26-jun-23.pdf,,,,,,,$ 4 4.5,磅,其士,
1495,肥牛肉 pastrami choice 6x12,金山,Beef,抄,美,excel,26-jun-23.pdf,,,,,,,$ 4 1.0,磅,其士,
1496,肥牛肉 pastrami choice 6x12,金山,Beef,抄,美,ibp,26-jun-23.pdf,,,,,,,$ 4 3.0,磅,其士,
1497,肥牛肉 pastrami prime 9x12,金山,Beef,抄,美,excel,26-jun-23.pdf,9x12,,,,,,$ 3 7.0,磅,其士,
1498,肥牛肉 pastrami choice 9x12,金山,Beef,抄,美,excel,26-jun-23.pdf,9x12,,,,,,$ 3 5.0,磅,其士,
1499,肥牛肉 pastrami a/aa 9x12,金山,Beef,抄,加,excel,26-jun-23.pdf,9x12,,,,,,$ 3 3.0,磅,其士,
1500,er plate,金山,,抄,英,pif paf,26-jun-23.pdf,,,,,,,$ 2 2.5,磅,其士,
1501,super obento plate,金山,,抄,墨,sukarne,26-jun-23.pdf,,,,,,,$ 2 1.0,磅,其士,
1502,豬肋排,金山,Pork,抄,巴,alegra,26-jun-23.pdf,分包,,,,,,$ 1 2.3,磅,其士,
1503,豬肋排,金山,Pork,20kg*,巴,frimesa,26-jun-23.pdf,分包,,,,,,$ 1 3.5,磅,其士,
1504,豬肋排,金山,Pork,10kg,德,tonnies,26-jun-23.pdf,餅裝,,,,,,$ 1 1.8,磅,其士,
1505,豬肋排,金山,Pork,10kg,荷,p584,26-jun-23.pdf,餅裝,,,,,,$ 1 1.8,磅,其士,
1506,豬肋排,金山,Pork,抄,美,smithfield,26-jun-23.pdf,零售,,,,,,$ 2 5.0,磅,其士,
1507,豬四肉,金山,Pork,抄,巴,alegra,26-jun-23.pdf,,,,,,,$ 9 .0,磅,其士,
1508,豬四肉,金山,Pork,25kg,巴,aurora,26-jun-23.pdf,,,,,,,$ 8 .8,磅,其士,
1509,豬四肉,金山,Pork,抄,巴,palmali,26-jun-23.pdf,,,,,,,$ 8 .8,磅,其士,
1510,豬脊膘油,金山,Pork,20kg,波,excel,26-jun-23.pdf,,,,,,,$ 8 .0,磅,其士,
1511,豬下梅肉,金山,Pork,抄,西,artigas duroc,26-jun-23.pdf,,,,,,,$ 3 3.5,磅,其士,
1512,豬扒,金山,Pork,抄,西,artigas duroc,26-jun-23.pdf,,,,,,,$ 4 2.0,磅,其士,
1513,豬肋條,金山,Pork,抄,西,artigas duroc,26-jun-23.pdf,,,,,,,$ 3 8.0,磅,其士,
1514,豬腩無皮挑骨,金山,Pork,抄,西,artigas duroc,26-jun-23.pdf,挑骨,,,,,,$ 3 2.0,磅,其士,
1515,豬背骨,金山,Pork,抄,西,pernam ibericos,26-jun-23.pdf,,,,,,,$ 6 5.0,kg,其士,
1516,豬梅肉,金山,Pork,抄,西,jamondul ibericos,26-jun-23.pdf,,,,,,,$ 198.0,kg,其士,
1517,豬手,金山,Pork,20kg,巴,frimesa,26-jun-23.pdf,,,,,,,$ 5 .0,磅,其士,
1518,豬手,金山,Pork,18kg,巴,seara,26-jun-23.pdf,,,,,,,$ 3 .5,磅,其士,
1519,挪 威 豬 手 (短),金山,Pork,10kg,挪 威,,26-jun-23.pdf,短,,,,,,$ 1 .4,磅,其士,
1520,後筒骨,金山,Pork,20kg,波,,26-jun-23.pdf,,,,,,,$ 2 .7,磅,其士,
1521,豬腿筒骨,金山,Pork,20kg,波,,26-jun-23.pdf,,,,,,,$ 2 .7,磅,其士,
1522,豬頸湯骨,金山,Pork,20kg,波,,26-jun-23.pdf,,,,,,,$ 3 .6,磅,其士,
1523,頸骨,金山,Pork,抄,巴,dom glutao,6-march-23.pdf,,,,,,,$ 5 .2,磅,其士,
1524,牛前筒骨,金山,Beef,抄,巴,dom glutao,6-march-23.pdf,,,,,,,$ 5 .2,磅,其士,
1525,牛坑腩,金山,Beef,抄,英 國,hewitt,6-march-23.pdf,,,,,,,$ 8 .0,磅,其士,
1526,牛坑腩,金山,Beef,抄,巴,boi brasil,6-march-23.pdf,,,,,,,$ 1 4.5,磅,其士,
1527,牛下肩肉眼卷,金山,Beef,抄,加,excel,6-march-23.pdf,1x1,,,,,,$ 4 0.0,磅,其士,
1528,牛下肩肉眼卷,金山,Beef,抄,美,ibp,6-march-23.pdf,1x1,,,,,,$ 3 8.0,磅,其士,
1529,牛下肩肉眼卷,金山,Beef,抄,美,excel,6-march-23.pdf,1x1,,,,,,$ 3 7.0,磅,其士,
1530,肩 胛 翼 prime,金山,,抄,美,excel,6-march-23.pdf,,,,,,,$ 7 8.0,磅,其士,
1531,肩 胛 翼 cab,金山,,抄,美,excel,6-march-23.pdf,,,,,,,$ 5 4.0,磅,其士,
1532,牛頭肉,金山,Beef,10kg,阿,bustos,6-march-23.pdf,,,,,,,$ 8 .0,磅,其士,
1533,牛頭肉,金山,Beef,15kg,阿,forres,6-march-23.pdf,,,,,,,$ 8 .0,磅,其士,
1534,牛頭肉,金山,Beef,10kg,阿,ifssa,6-march-23.pdf,,,,,,,$ 8 .0,磅,其士,
1535,牛面肉,金山,Beef,10kg,阿,bustos,6-march-23.pdf,,,,,,,$ 1 1.0,磅,其士,
1536,牛面肉,金山,Beef,12kg,阿,ifssa,6-march-23.pdf,,,,,,,$ 1 1.0,磅,其士,
1537,牛細腩包,金山,Beef,抄,巴,minerva,6-march-23.pdf,,,,,,,$ 2 1.0,磅,其士,
1538,牛冧,金山,Beef,抄,澳,midfield,6-march-23.pdf,,,,,,,$ 2 8.0,磅,其士,
1539,牛冧,金山,Beef,抄,紐,affco,6-march-23.pdf,,,,,,,$ 2 8.0,磅,其士,
1540,鯉魚管,金山,Beef,抄,巴,gejota,6-march-23.pdf,,,,,,,$ 2 1.5,磅,其士,
1541,牛肋腩條,金山,Beef,抄,阿,conallison,6-march-23.pdf,,,,,,,$ 1 7.5,磅,其士,
1542,牛肋條,金山,Beef,抄,美,national beef,6-march-23.pdf,,,,,,,$ 3 7.5,磅,其士,
1543,牛肩肋條 (chuck finger) p-278,金山,Beef,抄,美,ibp,6-march-23.pdf,,,,,,,$ 4 4.5,磅,其士,
1544,牛腹肋條 (plate finger),金山,Beef,抄,美,ibp,6-march-23.pdf,,,,,,,$ 2 8.0,磅,其士,
1545,牛腹肋條 (plate finger),金山,Beef,抄,美,national beef,6-march-23.pdf,,,,,,,$ 2 8.0,磅,其士,
1546,牛板腱,金山,Beef,抄,美,ibp,6-march-23.pdf,,,,,,,$ 5 4.0,磅,其士,
1547,牛板腱,金山,Beef,抄,加,excel,6-march-23.pdf,,,,,,,$ 4 8.5,磅,其士,
1548,牛板腱,金山,Beef,抄,美,ibp,6-march-23.pdf,,,,,,,$ 5 0.0,磅,其士,
1549,牛板腱,金山,Beef,抄,美,excel,6-march-23.pdf,,,,,,,$ 3 9.0,磅,其士,
1550,(s) 牛t骨,金山,Beef,抄,阿,conallison,6-march-23.pdf,,,,,,,$ 3 3.0,磅,其士,
1551,牛仔骨,金山,Beef,抄,德,,6-march-23.pdf,3/4,,,,,,$ 1 5.5,磅,其士,
1552,牛仔骨,金山,Beef,抄,英,,6-march-23.pdf,,,,,,,$ 1 8.0,磅,其士,
1553,牛仔骨,金山,Beef,抄,英,kepak,6-march-23.pdf,,,,,,,$ 2 1.5,磅,其士,
1554,牛仔骨,金山,Beef,抄,美,excel,6-march-23.pdf,,,,,,,$ 2 8.0,磅,其士,
1555,牛仔骨,金山,Beef,抄,加,excel,6-march-23.pdf,,,,,,,$ 2 8.0,磅,其士,
1556,牛仔骨,金山,Beef,抄**,加,excel,6-march-23.pdf,,,,,,,$ 6 2.0,磅,其士,
1557,牛仔骨,金山,Beef,抄**,美,national beef,6-march-23.pdf,,,,,,,$ 6 2.0,磅,其士,
1558,牛仔骨,金山,Beef,抄,美,ibp,6-march-23.pdf,,,,,,,$ 4 8.0,磅,其士,
1559,牛仔骨,金山,Beef,抄,美,showcase,6-march-23.pdf,,,,,,,$ 3 0.0,磅,其士,
1560,肩胛,金山,Beef,抄,美,ibp,6-march-23.pdf,,,,,,,$ 8 3.0,磅,其士,
1561,肩胛,金山,Beef,抄,美,ibp,6-march-23.pdf,,,,,,,$ 8 2.0,磅,其士,
1562,肩胛,金山,Beef,抄,美,ibp,6-march-23.pdf,,,,,,,$ 8 2.0,磅,其士,
1563,肩胛,金山,Beef,抄,美,ibp,6-march-23.pdf,,,,,,,$ 5 2.0,磅,其士,
1564,肩胛,金山,Beef,抄,美,ibp,6-march-23.pdf,,,,,,,$ 5 2.0,磅,其士,
1565,肩胛,金山,Beef,抄,美,ibp,6-march-23.pdf,,,,,,,$ 4 7.0,磅,其士,
1566,去骨牛小排,金山,Beef,抄,加,canadian diamond,6-march-23.pdf,,,,,,,$ 104.0,磅,其士,
1567,去骨牛小排,金山,Beef,抄,美,excel,6-march-23.pdf,,,,,,,$ 9 0.0,磅,其士,
1568,豬肋排,金山,Pork,抄,巴,alegra,6-march-23.pdf,分包,,,,,,$ 1 2.0,磅,其士,
1569,豬肋排,金山,Pork,22kg,巴,palmali,6-march-23.pdf,餅裝,,,,,,$ 8 .4,磅,其士,
1570,豬肋排,金山,Pork,抄,美,smithfield,6-march-23.pdf,,,,,,,$ 3 3.0,磅,其士,
1571,豬肋排,金山,Pork,10kg,德,tonnies,6-march-23.pdf,餅裝,,,,,,$ 1 0.7,磅,其士,
1572,豬肋排,金山,Pork,10kg,德,westfleisch,6-march-23.pdf,餅裝,,,,,,$ 1 0.7,磅,其士,
1573,豬梅肉,金山,Pork,抄,西,artigas duroc,6-march-23.pdf,,,,,,,$ 3 2.0,磅,其士,
1574,豬下梅肉,金山,Pork,抄,西,artigas duroc,6-march-23.pdf,,,,,,,$ 3 0.0,磅,其士,
1575,豬扒,金山,Pork,抄,西,artigas duroc,6-march-23.pdf,,,,,,,$ 4 1.0,磅,其士,
1576,豬肋條,金山,Pork,抄,西,artigas duroc,6-march-23.pdf,,,,,,,$ 3 8.0,磅,其士,
1577,豬腩無皮挑骨,金山,Pork,抄,西,artigas duroc,6-march-23.pdf,挑骨,,,,,,$ 2 9.0,磅,其士,
1578,豬腩 (去皮),金山,Pork,抄,西,pernam ibericos,6-march-23.pdf,,,,,,,$ 7 0.0,kg,其士,
1579,豬背骨,金山,Pork,抄,西,pernam ibericos,6-march-23.pdf,,,,,,,$ 6 5.0,kg,其士,
1580,豬梅肉,金山,Pork,抄,西,jamondul ibericos,6-march-23.pdf,,,,,,,$ 198.0,kg,其士,
1581,豬下梅肉,金山,Pork,抄,西,jamondul ibericos,6-march-23.pdf,,,,,,,$ 130.0,kg,其士,
1582,豬肋條,金山,Pork,抄,西,jamondul ibericos,6-march-23.pdf,,,,,,,$ 125.0,kg,其士,
1583,豬耳,金山,Pork,15kg,巴,alegra,6-march-23.pdf,,,,,,,$ 8 .0,磅,其士,
1584,豬大腸,金山,Pork,20kg,巴,alegra,6-march-23.pdf,,,,,,,$ 7 .0,磅,其士,
1585,豬大腸,金山,Pork,10kg,巴,aurora,6-march-23.pdf,,,,,,,$ 8 .5,磅,其士,
1586,豬大腸,金山,Pork,18kg,巴,seara,6-march-23.pdf,,,,,,,$ 7 .0,磅,其士,
1587,豬大腸,金山,Pork,16kg*,巴,frimesa,6-march-23.pdf,,,,,,,$ 8 .8,磅,其士,
1588,挪 威 豬 手 (短),金山,Pork,10kg,挪 威,,6-march-23.pdf,短,,,,,,$ 1 .4,磅,其士,
1589,牛坑腩,金山,Beef,抄,英 國,hewitt,8-jan-24.pdf,,,,,,,$ 8 .0,磅,其士,
1590,牛下肩肉眼卷,金山,Beef,抄,美,ibp,8-jan-24.pdf,1x1,,,,,,$ 4 4.0,磅,其士,
1591,牛下肩肉眼卷,金山,Beef,抄,美,ibp,8-jan-24.pdf,1x1,,,,,,$ 4 3.5,磅,其士,
1592,牛下肩肉眼卷,金山,Beef,抄**,加,excel,8-jan-24.pdf,1x1,,,,,,$ 3 9.0,磅,其士,
