,productName,productTag,supplier,category,packing,origin,brand,effectiveDate,spec1,spec2,spec3,spec4,spec5,spec6,price,weightUnit,warehouse,notes
124,美 ibp 牛下肩肉眼卷(1x1) prime,牛下肩肉眼卷,金山,BEEF,抄,美國,IBP,2023-12-11 00:00:00,1X1,PRIME,,,,, 4 4.0,磅,其士,
125,美 ibp 牛下肩肉眼卷(1x1) cab,牛下肩肉眼卷,金山,BEEF,抄,美國,IBP,2023-12-11 00:00:00,1X1,CAB,,,,, 4 3.5,磅,其士,
126,阿 meatex 牛面肉,,金山,,抄**,阿根廷,EXCEL,2023-12-11 00:00:00,,,,,,, 1 1.0,磅,其士,
127,巴 pantanal 牛頭肉,,金山,,25kg,巴西,PANTANAL,2023-12-11 00:00:00,,,,,,, 8 .5,磅,其士,
128,巴 plena 牛細腩包,牛仔扒,金山,BEEF,抄,巴西,PLENA,2023-12-11 00:00:00,,,,,,, 1 4.5,磅,其士,
129,巴 anglo 牛冧,牛冧,金山,BEEF,抄**,巴西,ANGLO,2023-12-11 00:00:00,,,,,,, 2 0.0,磅,其士,
130,巴 gejota 鯉魚管,鯉魚管,金山,BEEF,抄,巴西,GEJOTA,2023-12-11 00:00:00,,,,,,, 1 8.5,磅,其士,
131,墨 sukarne 牛肋條,牛肋條,金山,BEEF,抄,墨西哥,SUKARNE,2023-12-11 00:00:00,,,,,,, 2 2.0,磅,其士,
132,巴 minerva 牛肋條,牛肋條,金山,BEEF,抄**,巴西,MINERVA,2023-12-11 00:00:00,,,,,,, 2 6.5,磅,其士,
133,美 national 金 錢 𦟌,,金山,,抄,美國,NATIONAL BEEF,2023-12-11 00:00:00,,,,,,, 3 4.0,磅,其士,
134,美 i. b. p 金 錢 𦟌 兩條裝 (無 label),,金山,,抄**,美國,,2023-12-11 00:00:00,2條裝,,,,,, 3 4.0,磅,其士,
135,美 i. b. p 金 錢 𦟌 choice (有label),,金山,,抄,美國,,2023-12-11 00:00:00,CHOICE,有LABEL,,,,, 3 6.5,磅,其士,
136,巴 quality beef 牛 𦟌,,金山,,抄,巴西,QUALITY BEEF,2023-12-11 00:00:00,,,,,,, 1 4.0,磅,其士,
137,巴 gejota 牛柳頭 1k+,牛柳頭,金山,BEEF,抄,巴西,GEJOTA,2023-12-11 00:00:00,1K+,,,,,, 2 4.0,磅,其士,
138,巴 minerva 牛柳頭 1k+,牛柳頭,金山,BEEF,抄,巴西,MINERVA,2023-12-11 00:00:00,1K+,,,,,, 2 4.0,磅,其士,
139,巴 boi brasil 牛柳頭 1-1.5k,牛柳頭,金山,BEEF,抄,巴西,BOI BRASIL,2023-12-11 00:00:00,1-1.5K,,,,,, 2 2.0,磅,其士,
140,巴 masterboi 牛柳頭 1.5k+,牛柳頭,金山,BEEF,抄,巴西,MASTERBOI,2023-12-11 00:00:00,1.5K+,,,,,, 2 3.0,磅,其士,
141,巴 quality beef 牛柳頭 1.5-2k,牛柳頭,金山,BEEF,抄,巴西,QUALITY BEEF,2023-12-11 00:00:00,1.5-2K,,,,,, 2 3.0,磅,其士,
142,巴 plena 牛柳頭 2k+,牛柳頭,金山,BEEF,抄,巴西,PLENA,2023-12-11 00:00:00,2K+,,,,,, 2 3.0,磅,其士,
143,巴 dom glutao 牛柳頭 2k+,牛柳頭,金山,BEEF,抄,巴西,DOM GLUTAO,2023-12-11 00:00:00,2K+,,,,,, 2 3.0,磅,其士,
144,紐 affco 牛肉眼 ps 4k+,牛肉眼,金山,BEEF,抄,紐西蘭,AFFCO,2023-12-11 00:00:00,4K+,PS,,,,, 5 0.0,磅,其士,
145,美 excel 去骨牛小排 prime p-86e,去骨牛小排,金山,BEEF,抄,美國,EXCEL,2023-12-11 00:00:00,PRIME,,,,,, 139.0,磅,其士,
146,美 national 去骨牛小排 prime,去骨牛小排,金山,BEEF,抄,美國,NATIONAL BEEF,2023-12-11 00:00:00,PRIME,,,,,, 152.0,磅,其士,
147,美 ibp 去骨牛小排 prime p-278,去骨牛小排,金山,BEEF,抄,美國,IBP,2023-12-11 00:00:00,278廠,PRIME,,,,, 154.0,磅,其士,
148,美 ibp 去骨牛小排 prime p-245e,去骨牛小排,金山,BEEF,抄,美國,IBP,2023-12-11 00:00:00,245E廠,PRIME,,,,, 154.0,磅,其士,
149,美 excel 去骨牛小排 cab,去骨牛小排,金山,BEEF,抄,美國,EXCEL,2023-12-11 00:00:00,CAB,,,,,, 125.0,磅,其士,
150,美 excel 去骨牛小排 choice p-86e,去骨牛小排,金山,BEEF,抄,美國,EXCEL,2023-12-11 00:00:00,CHOICE,,,,,, 102.0,磅,其士,
151,美 ibp 去骨牛小排 nr p-245c,去骨牛小排,金山,BEEF,抄**,美國,IBP,2023-12-11 00:00:00,245C廠,NR,,,,, 9 7.0,磅,其士,
152,美 ibp 肥牛肉 pastrami prime 6x12,PASTRAMI,金山,BEEF,抄,美國,IBP,2023-12-11 00:00:00,6X12,PRIME,,,,, 5 0.0,磅,其士,
153,美 ibp 肥牛肉 pastrami cab 6x12,PASTRAMI,金山,BEEF,抄,美國,IBP,2023-12-11 00:00:00,6X12,CAB,,,,, 4 9.0,磅,其士,
154,美 national 肥牛肉 pastrami choice 6x12,PASTRAMI,金山,BEEF,抄,美國,NATIONAL BEEF,2023-12-11 00:00:00,6X12,CHOICE,,,,, 4 9.0,磅,其士,
155,美 ibp 肥牛肉 pastrami choice 6x12,PASTRAMI,金山,BEEF,抄,美國,IBP,2023-12-11 00:00:00,6X12,CHOICE,,,,, 4 6.0,磅,其士,
156,美 excel 肥牛肉 pastrami prime 9x12 p-86m/r,PASTRAMI,金山,BEEF,抄,美國,EXCEL,2023-12-11 00:00:00,86M廠,9X12,PRIME,,,, 3 8.0,磅,其士,
157,加 excel 肥牛肉 pastrami a/aa 9x12 p-93,PASTRAMI,金山,BEEF,抄,加拿大,EXCEL,2023-12-11 00:00:00,93廠,9X12,A/AA,AA,,, 3 4.0,磅,其士,
158,愛 dawn meat 肥牛肉(super plate),SUPERPLATE肥牛肉,金山,BEEF,抄,愛爾蘭,DAWN MEAT,2023-12-11 00:00:00,,,,,,, 2 0.5,磅,其士,
159,墨 sukarne 肥牛肉 super obento plate,,金山,,抄,墨西哥,SUKARNE,2023-12-11 00:00:00,,,,,,, 2 0.5,磅,其士,
160,英國 kepak 肥牛肉 super plate,SUPERPLATE肥牛肉,金山,BEEF,抄,英國,KEPAK,2023-12-11 00:00:00,,,,,,, 2 0.5,磅,其士,
