Column1,productName,productTag,supplier,category,packing,origin,brand,effectivedate,spec1,spec2,spec3,spec4,spec5,spec6,price,weightUnit,warehouse,notes
3844,30 LB 力高 粗直 10.00 /磅 ,,泰兴,,,,LIGO,03/06/2024,直,,,,,,10,lb,[],
3845,"27 LB 力高 幼直 1/4"" 8.50 /磅 ",,泰兴,,,,LIGO,03/06/2024,直,,,,,,8.5,lb,[],
3847,15 KG Super Frango 雞中亦 40克上 12.00/磅 P 3404,雞中翼,泰兴,CHICKEN,,中國,,03/06/2024,,,,,,,12,kg,[],
3848,12 KG 美國 M 雞扒 9.30/磅 Mountaire,雞扒,泰兴,CHICKEN,,美國,,03/06/2024,,,,,,,9.3,kg,[],
3849,30 LB 美國 M 雞比 6.40/磅 Mountaire ECD 16 小盒/ 箱 ECD 紅酒牛腩 250克 每箱HK$ 256,牛腩,泰兴,BEEF,,美國,,03/06/2024,,,,,,,6.4,kg,[],
3850,30 磅 Case Farm 珍寶雞比 6.40/磅 16 小盒/ 箱 ECD 咖哩牛腩 250克 每箱HK$ 256,牛腩,泰兴,BEEF,,,CASEFARM,03/06/2024,,,,,,,6.4,kg,[],
3851,15KG Super Frango 雞扒200克上 7.50/磅 16 小盒/ 箱 ECD 東坡肉 200克 每箱HK$ 256,雞扒,泰兴,CHICKEN,15kg,,,03/06/2024,+200G,,,,,,7.5,kg,[],
3852,12 KG Super Frango 雞扒200克上 7.50/磅 16 小盒/ 箱 ECD 梅菜扣肉 250克 每箱HK$ 256,雞扒,泰兴,CHICKEN,,,,03/06/2024,+200G,,,,,,7.5,kg,[],
3853,12KG  雞腳 40克上 4.20/磅 12 小盒/箱 ECD 冬瓜 鴨腿湯 600克 每箱HK$ 192,,泰兴,,12kg,,AURORA,03/06/2024,,,,,,,4.2,kg,[],
3854,12 KG Aurora 去皮雞扒 9.30/磅 12 小盒/箱 ECD 蟲草花 鴨腿湯 600克 每箱HK$ 192,雞扒,泰兴,CHICKEN,,,AURORA,03/06/2024,去皮,,,,,,9.3,kg,[],
3855,12 KG Aurora 帶皮雞扒 7.80/磅 16 小盒/ 箱 ECD 鎮江骨 200克 每箱HK$ 256,雞扒,泰兴,CHICKEN,,,AURORA,03/06/2024,+200G,帶皮,,,,,7.8,kg,[],
3856,10 KG IQF 雞肝 10.00/磅 16 小盒/ 箱 ECD 栗子燜鴨 250克 每箱HK$ 256,,泰兴,,,,,03/06/2024,,,,,,,10,kg,[],
3857,10 KG 中佳 中亦 50克上 22.50/ 磅 16 小盒/ 箱 ECD 魚香茄子 250克 每箱HK$ 256,雞中翼,泰兴,CHICKEN,,中國,,03/06/2024,,,,,,,22.5,kg,[],
3858,10 KG 中佳 IQF 小胸 16.80/KG 12 小盒/箱 ECD 雲吞雞湯 600克 每箱HK$ 240,雞柳,泰兴,CHICKEN,,中國,,03/06/2024,,,,,,,16.8,kg,[],
3859,10 KG 龍城 IQF 小胸 16.50/KG 12 小盒/箱 ECD 順德魚茸羹 每箱HK$ 216,雞柳,泰兴,CHICKEN,,德國,,03/06/2024,,,,,,,16.5,kg,[],
3860,15 KG 龍城 雞扒 300克上 8.40/磅,雞扒,泰兴,CHICKEN,,,,03/06/2024,+300G,,,,,,8.4,kg,[],
3861,12KG 中佳 去皮上比肉 8.60/磅,,泰兴,,12kg,中國,,03/06/2024,去皮,,,,,,8.6,kg,[],
3862,15 KG 龍城 雞比 180-200克 8.20/磅,,泰兴,,,,,03/06/2024,+200G,,,,,,8.2,kg,[],
3863,15 KG 龍城 雞比 200-220克 8.20/磅 魚蛋 18 KG 台灣 花枝燕 21.00/磅 3KG x 4袋,,泰兴,,,,,03/06/2024,+200G,,,,,,21,kg,[],
3864,15 KG 中佳 雞比 200-220克 8.20/磅 18KG 台灣 香菇貢丸 26.50/磅 3KG x 6袋,,泰兴,,18kg,中國,,03/06/2024,+200G,,,,,,26.5,kg,[],
3865,15 KG 龍城 雞比 240-260克 8.00/磅 12KG ECD 大炸魚丸 21.00/磅 3KG x 4 約45克,,泰兴,,12kg,,,03/06/2024,240/260,,,,,,21,kg,[],
3866,12KG ECD 細炸魚丸 21.00/磅 3KG x 4,,泰兴,,12kg,,,03/06/2024,,,,,,,21,kg,[],
3867,15 KG 中佳 雞比 260-280克 7.80/磅 12KG ECD 大尖魚條 21.00/磅 大約 每條 125克,,泰兴,,12kg,中國,,03/06/2024,260/280,,,,,,21,kg,[],
3868,15 KG 中佳 雞比 280-300克 7.80/磅 14.4KG ECD 白并蛋 600/合 300克 x48包,,泰兴,,,中國,,03/06/2024,+300G,280/300,4K+,,,,14.4,kg,[],
3869,30磅 寶鵰雞比 200-220克 7.50/磅 12KG ECD 炸魚片頭 20.00/磅 3KG x 4,,泰兴,,12kg,,,03/06/2024,+200G,,,,,,20,kg,[],
3870,30磅 寶鵰雞比 220-240克 7.50/磅 12KG ECD 花枝丸 22.00/磅 3KG x 4袋,,泰兴,,12kg,,,03/06/2024,220/240,,,,,,22,kg,[],
3871,30磅 寶鵰雞比 240-260克 7.50/磅 20LB ECD 魚蓉燒賣 10.30/磅 20包 X 1LB,,泰兴,,,,,03/06/2024,240/260,,,,,,10.3,lb,[],
3872,30磅 寶鵰雞比 260-280克 7.50/磅 18KG ECD 魚蓉燒賣 9.90/磅 3 KG X 6,,泰兴,,18kg,,,03/06/2024,260/280,,,,,,9.9,kg,[],
3873,30磅 寶鵰雞比 280-310克 7.50/磅 18KG ECD 雞肉 燒買 10.5/ 磅 3 KG X 6,,泰兴,,18kg,,,03/06/2024,,,,,,,10.5,kg,[],
3874,20LB ECD 雞肉 燒賣 11.00/磅 20包 X 1LB,,泰兴,,,,,03/06/2024,,,,,,,11,lb,[],
3875,10磅 ECD 栗米墨魚餅 270/箱 2 LB X 5,,泰兴,,,墨西哥,,03/06/2024,,,,,,,,lb,[],
3876,15KG Vaelob 阿根庭 牛根 6.00 /磅 P 2539 12KG ECD 魚腐 21 /磅,,泰兴,,12kg,阿根廷,,03/06/2024,,,,,,,6,kg,[],
3877,12KG Vaelob 阿根庭 牛栢葉(漂) 28 /磅 P 2539 12KG ECD 大粒 鯪魚球 25.00 /磅,,泰兴,,12kg,阿根廷,,03/06/2024,,,,,,,25,kg,[],
3878,2.4kg x4袋 上海大成 麥香雞 (漢堡) 370/合 4 x 50塊,,泰兴,,,,,03/06/2024,4K+,,,,,,2.4,kg,[],
3879,12KG 上海大成 鹽酥雞粒 570 箱 奧運牌 100塊 1 oz 豬柳漢堡 175/合 中國,鹽酥雞粒,泰兴,PREMADE,12kg,中國,,03/06/2024,,,,,,,,kg,[],
3880,3 KG x 4袋,,泰兴,,,,,03/06/2024,,,,,,,,kg,[],
3881,"10KG 台式 鹽酥雞 500克 x 20包 480箱 8 KG 日式""真打""烏冬 (5個x200克) 紅色 160/合 1kg x 8",鹽酥雞粒,泰兴,PREMADE,10kg,,,03/06/2024,+200G,,,,,,,kg,[],
3882,3.4K 日本 CF 風味炸帶子 480/合,炸帶子,泰兴,PREMADE,,,,03/06/2024,4K+,,,,,,3.4,kg,[],
3884,15 KG Super Frango 雞中亦 40克上 12.00/磅 P 3404,雞中翼,泰兴,CHICKEN,,中國,,03/06/2024,,,,,,,12,kg,[],
3885,12 KG 美國 M 雞扒 9.30/磅 Mountaire,雞扒,泰兴,CHICKEN,,美國,,03/06/2024,,,,,,,9.3,kg,[],
3886,30 LB 美國 M 雞比 6.40/磅 Mountaire ECD 16 小盒/ 箱 ECD 紅酒牛腩 250克 每箱HK$ 256,牛腩,泰兴,BEEF,,美國,,03/06/2024,,,,,,,6.4,kg,[],
3887,30 磅 Case Farm 珍寶雞比 6.40/磅 16 小盒/ 箱 ECD 咖哩牛腩 250克 每箱HK$ 256,牛腩,泰兴,BEEF,,,CASEFARM,03/06/2024,,,,,,,6.4,kg,[],
3888,15KG Super Frango 雞扒200克上 7.50/磅 16 小盒/ 箱 ECD 東坡肉 200克 每箱HK$ 256,雞扒,泰兴,CHICKEN,15kg,,,03/06/2024,+200G,,,,,,7.5,kg,[],
3889,12 KG Super Frango 雞扒200克上 7.50/磅 16 小盒/ 箱 ECD 梅菜扣肉 250克 每箱HK$ 256,雞扒,泰兴,CHICKEN,,,,03/06/2024,+200G,,,,,,7.5,kg,[],
3890,12KG  雞腳 40克上 4.20/磅 12 小盒/箱 ECD 冬瓜 鴨腿湯 600克 每箱HK$ 192,,泰兴,,12kg,,AURORA,03/06/2024,,,,,,,4.2,kg,[],
3891,12 KG Aurora 去皮雞扒 9.30/磅 12 小盒/箱 ECD 蟲草花 鴨腿湯 600克 每箱HK$ 192,雞扒,泰兴,CHICKEN,,,AURORA,03/06/2024,去皮,,,,,,9.3,kg,[],
3892,12 KG Aurora 帶皮雞扒 7.80/磅 16 小盒/ 箱 ECD 鎮江骨 200克 每箱HK$ 256,雞扒,泰兴,CHICKEN,,,AURORA,03/06/2024,+200G,帶皮,,,,,7.8,kg,[],
3893,10 KG IQF 雞肝 10.00/磅 16 小盒/ 箱 ECD 栗子燜鴨 250克 每箱HK$ 256,,泰兴,,,,,03/06/2024,,,,,,,10,kg,[],
3894,10 KG 中佳 中亦 50克上 22.50/ 磅 16 小盒/ 箱 ECD 魚香茄子 250克 每箱HK$ 256,雞中翼,泰兴,CHICKEN,,中國,,03/06/2024,,,,,,,22.5,kg,[],
3895,10 KG 中佳 IQF 小胸 16.80/KG 12 小盒/箱 ECD 雲吞雞湯 600克 每箱HK$ 240,雞柳,泰兴,CHICKEN,,中國,,03/06/2024,,,,,,,16.8,kg,[],
3896,10 KG 龍城 IQF 小胸 16.50/KG 12 小盒/箱 ECD 順德魚茸羹 每箱HK$ 216,雞柳,泰兴,CHICKEN,,德國,,03/06/2024,,,,,,,16.5,kg,[],
3897,15 KG 龍城 雞扒 300克上 8.40/磅,雞扒,泰兴,CHICKEN,,,,03/06/2024,+300G,,,,,,8.4,kg,[],
3898,12KG 中佳 去皮上比肉 8.60/磅,,泰兴,,12kg,中國,,03/06/2024,去皮,,,,,,8.6,kg,[],
3899,15 KG 龍城 雞比 180-200克 8.20/磅,,泰兴,,,,,03/06/2024,+200G,,,,,,8.2,kg,[],
3900,15 KG 龍城 雞比 200-220克 8.20/磅 魚蛋 18 KG 台灣 花枝燕 21.00/磅 3KG x 4袋,,泰兴,,,,,03/06/2024,+200G,,,,,,21,kg,[],
3901,15 KG 中佳 雞比 200-220克 8.20/磅 18KG 台灣 香菇貢丸 26.50/磅 3KG x 6袋,,泰兴,,18kg,中國,,03/06/2024,+200G,,,,,,26.5,kg,[],
3902,15 KG 龍城 雞比 240-260克 8.00/磅 12KG ECD 大炸魚丸 21.00/磅 3KG x 4 約45克,,泰兴,,12kg,,,03/06/2024,240/260,,,,,,21,kg,[],
3903,12KG ECD 細炸魚丸 21.00/磅 3KG x 4,,泰兴,,12kg,,,03/06/2024,,,,,,,21,kg,[],
3904,15 KG 中佳 雞比 260-280克 7.80/磅 12KG ECD 大尖魚條 21.00/磅 大約 每條 125克,,泰兴,,12kg,中國,,03/06/2024,260/280,,,,,,21,kg,[],
3905,15 KG 中佳 雞比 280-300克 7.80/磅 14.4KG ECD 白并蛋 600/合 300克 x48包,,泰兴,,,中國,,03/06/2024,+300G,280/300,4K+,,,,14.4,kg,[],
3906,30磅 寶鵰雞比 200-220克 7.50/磅 12KG ECD 炸魚片頭 20.00/磅 3KG x 4,,泰兴,,12kg,,,03/06/2024,+200G,,,,,,20,kg,[],
3907,30磅 寶鵰雞比 220-240克 7.50/磅 12KG ECD 花枝丸 22.00/磅 3KG x 4袋,,泰兴,,12kg,,,03/06/2024,220/240,,,,,,22,kg,[],
3908,30磅 寶鵰雞比 240-260克 7.50/磅 20LB ECD 魚蓉燒賣 10.30/磅 20包 X 1LB,,泰兴,,,,,03/06/2024,240/260,,,,,,10.3,lb,[],
3909,30磅 寶鵰雞比 260-280克 7.50/磅 18KG ECD 魚蓉燒賣 9.90/磅 3 KG X 6,,泰兴,,18kg,,,03/06/2024,260/280,,,,,,9.9,kg,[],
3910,30磅 寶鵰雞比 280-310克 7.50/磅 18KG ECD 雞肉 燒買 10.5/ 磅 3 KG X 6,,泰兴,,18kg,,,03/06/2024,,,,,,,10.5,kg,[],
3911,20LB ECD 雞肉 燒賣 11.00/磅 20包 X 1LB,,泰兴,,,,,03/06/2024,,,,,,,11,lb,[],
3912,10磅 ECD 栗米墨魚餅 270/箱 2 LB X 5,,泰兴,,,墨西哥,,03/06/2024,,,,,,,,lb,[],
3913,15KG Vaelob 阿根庭 牛根 6.00 /磅 P 2539 12KG ECD 魚腐 21 /磅,,泰兴,,12kg,阿根廷,,03/06/2024,,,,,,,6,kg,[],
3914,12KG Vaelob 阿根庭 牛栢葉(漂) 28 /磅 P 2539 12KG ECD 大粒 鯪魚球 25.00 /磅,,泰兴,,12kg,阿根廷,,03/06/2024,,,,,,,25,kg,[],
3915,2.4kg x4袋 上海大成 麥香雞 (漢堡) 370/合 4 x 50塊,,泰兴,,,,,03/06/2024,4K+,,,,,,2.4,kg,[],
3916,12KG 上海大成 鹽酥雞粒 570 箱 奧運牌 100塊 1 oz 豬柳漢堡 175/合 中國,鹽酥雞粒,泰兴,PREMADE,12kg,中國,,03/06/2024,,,,,,,,kg,[],
3917,3 KG x 4袋,,泰兴,,,,,03/06/2024,,,,,,,,kg,[],
3918,"10KG 台式 鹽酥雞 500克 x 20包 480箱 8 KG 日式""真打""烏冬 (5個x200克) 紅色 160/合 1kg x 8",鹽酥雞粒,泰兴,PREMADE,10kg,,,03/06/2024,+200G,,,,,,,kg,[],
3920,"15KG M 太陽牌鹹豬手 16.60/磅 1000-1200克 (每包20-22塊 , 每包1.25磅)",,泰兴,,15kg,,,03/06/2024,+200G,,,,,,1.25,kg,[],
3921,15KG L 太陽牌鹹豬手 16.60/磅 1200克上,,泰兴,,15kg,,,03/06/2024,+200G,,,,,,16.6,kg,[],
3922,15隻裝 (生) 冇骨鹹豬手 560/合 每隻600克,,泰兴,,,,,03/06/2024,,,,,,,,lb,[],
3923,15KG XS VT牌 鹹豬手 13.00/磅,,泰兴,,15kg,,,03/06/2024,,,,,,,13,kg,[],
3924,15KG S VT牌 鹹豬手 13.00/磅 800-1000克,,泰兴,,15kg,,,03/06/2024,,,,,,,13,kg,[],
3925,15KG M VT牌 鹹豬手 13.00/磅 1000-1200克,,泰兴,,15kg,,,03/06/2024,+200G,,,,,,13,kg,[],
3926,15KG L VT牌 鹹豬手 13.00/磅 1200克上,,泰兴,,15kg,,,03/06/2024,+200G,,,,,,13,kg,[],
3927,18 KG 輝煌 豬 脷 7.50/磅 Frimesa,,泰兴,,,,FRIMESA,03/06/2024,,,,,,,7.5,kg,[],
3928,20 KG 輝煌 豬 梅肉 12.00/磅 Frimesa,豬梅肉,泰兴,PORK,,,FRIMESA,03/06/2024,,,,,,,12,kg,[],
3929,20KG 輝煌 豬 手 5.50/磅,,泰兴,,20kg,,,03/06/2024,,,,,,,5.5,kg,[],
3930,20 KG 輝煌 豬 後桐骨 4.50 /磅 Frimesa,,泰兴,,,,FRIMESA,03/06/2024,,,,,,,4.5,kg,[],
3931,25 KG 輝煌 豬 扒 9.00/磅 Frimesa,,泰兴,,,,FRIMESA,03/06/2024,,,,,,,9,kg,[],
3932,25 KG 輝煌 豬 後赤 10.00/磅 Frimesa,,泰兴,,,,FRIMESA,03/06/2024,,,,,,,10,kg,[],
3933,25 KG 輝煌 豬 肉眼 14.00/磅 Frimesa 24磅 旭日 太陽雞肉腸 12.00/磅 32包 x12oz,牛肉眼,泰兴,BEEF,,,FRIMESA,03/06/2024,,,,,,,12,kg,[],
3934,22KG  餅裝肋排 14.00/磅 Foster Farms,豬肋排,泰兴,PORK,22kg,,ALIBEM,03/06/2024,,,,,,,14,kg,[],
3935,10 KG Aurora 豬仔骨 11.00/磅,,泰兴,,,,AURORA,03/06/2024,,,,,,,11,kg,[],
3936,10 KG Aurora 豬大腸 10.80/磅,豬大腸,泰兴,PORK,,,AURORA,03/06/2024,,,,,,,10.8,kg,[],
3937,25KG Aurora 肋排 13.50/磅,豬肋排,泰兴,PORK,25kg,,AURORA,03/06/2024,,,,,,,13.5,kg,[],
3938,20KG 豬肉灌腸 ( 紅布腸) 30.00/KG 旭日牌 2x10K 裝,,泰兴,,10kg,,,03/06/2024,,,,,,,30,kg,[],
3939,10 KG 蜜糖 雞尾腸 2.5 kg x 4包 18.00/磅,,泰兴,,,,,03/06/2024,,,,,,,18,kg,[],
3940,10KG 片裝煙腩 Olympia 奧運牌 35 /磅 2 X 5KG,,泰兴,,10kg,,,03/06/2024,,,,,,,,kg,[],
3941,30KG 片裝煙腩(原箱) 奧運牌 35 /磅,,泰兴,,30kg,,,03/06/2024,,,,,,,,kg,[],
3942,60包裝 煙腩片(Olympia) 每包200克 1320/扎 2 x 30包,,泰兴,,,,,03/06/2024,+200G,,,,,,,lb,[],
3943,"20LB ""奧妙"" 片裝煙腩 19.00/磅 2磅 X10 包 ,抽空",,泰兴,,,,,03/06/2024,,,,,,,19,lb,[],
3944,10KG 黑椒 煙鴨胸 200-220克 34.00/KG ECD,,泰兴,,10kg,,,03/06/2024,+200G,,,,,,34,kg,[],
3945,72.75磅 飛馬火腿 ( 罐裝 ) 17.90/磅,火腿,泰兴,PREMADE,,,,03/06/2024,,,,,,,17.9,lb,[],
3946,"12 KG 力高 粟米 9.00 /磅  10磅 衛星2號火腿扒 17.70/磅 四片裝, 10包",粟米,泰兴,VEGETABLE,,,LIGO,03/06/2024,,,,,,,17.7,kg,[],
3947,20包 奧運牌 火腿片 275/合 每包340克,火腿,泰兴,PREMADE,,,,03/06/2024,,,,,,,,pc,[],
3948,"27 LB 力高 幼直 1/4"" 8.50 /磅  11磅 衛星2號 條腿 18.00/磅",,泰兴,,,,LIGO,03/06/2024,直,,,,,,18,lb,[],
3949,30 LB 力高 粗直 10.00 /磅  20包 豬仔三文治腿片 220/合 227克,,泰兴,,,,LIGO,03/06/2024,直,,,,,,10,lb,[],
3950,10磅 10片裝火腿 18.00/磅,火腿,泰兴,PREMADE,,,,03/06/2024,,,,,,,18,lb,[],
3951,"10磅 衛星2號腿片 18.00/磅 10片裝, 10包",,泰兴,,,,,15/07/2024,,,,,,,18,lb,[],
3952,10磅 白盒腿片 15.80/磅,,泰兴,,,,,15/07/2024,,,,,,,15.8,lb,[],
3953,24包裝 400克方條火腿 (磚) 380/合 勝利寶,火腿,泰兴,PREMADE,,,,15/07/2024,,,,,,,,pc,[],
3954,16.9 LB Simplot 120's 大薯餅 330/合 10塊 x 12小盒 14.5KG 三文治火腿 16.90/磅 皇朝牌,火腿,泰兴,PREMADE,5kg,,,15/07/2024,,,,,,,16.9,kg,[],
3955,30LB Simplot 兩安士 三角薯餅 300/箱 20磅 火腿肉 13.30/磅,肩胛肥牛肉,泰兴,BEEF,30lb,,,15/07/2024,+300G,,,,,,13.3,lb,[],
3956,30LB Simplot 有味 有皮薯角 11.00 / 磅 20磅 火腿丸 23.40/磅 每包 2 磅,火腿,泰兴,PREMADE,30lb,,,15/07/2024,帶皮,,,,,,23.4,lb,[],
3957,30LB Simplot 原味 有皮薯角 11.00 / 磅,,泰兴,,30lb,,,15/07/2024,帶皮,,,,,,11,lb,[],
3958,27 LB Simplot 幼直 10.00/磅,,泰兴,,,,,15/07/2024,直,,,,,,10,lb,[],
3959,"30 LB Simplot 粗直 3/8"" 10.50/磅",,泰兴,,,,,15/07/2024,直,,,,,,10.5,lb,[],
3960,"30 LB Simplot 曲條 3/8"" 10.00/磅",,泰兴,,,,,15/07/2024,,,,,,,10,lb,[],
3961,33.8 LB Simplot 240's 大薯餅 640/合 20 x 12 小合,,泰兴,,,,,15/07/2024,,,,,,,33.8,lb,[],
3962,30 LB Simplot 牛扒薯 10.50 / 磅,,泰兴,,,,,15/07/2024,,,,,,,10.5,lb,[],
3963,27 LB Simplot 辣味 薯格 12.50 /磅,,泰兴,,,,,15/07/2024,,,,,,,12.5,lb,[],
3965,18KG 大使 雞中亦 11.80/磅 P 2539,雞中翼,泰兴,CHICKEN,18kg,中國,DIPLOMATA,15/07/2024,,,,,,,11.8,kg,[],
3966,15 KG Super Frango 雞中亦 40克上 12.00/磅 P 3404,雞中翼,泰兴,CHICKEN,,中國,,15/07/2024,,,,,,,12,kg,[],
3967,12 KG 美國 M 雞扒 9.30/磅 Mountaire,雞扒,泰兴,CHICKEN,,美國,,15/07/2024,,,,,,,9.3,kg,[],
3968,30 LB 美國 M 雞比 6.40/磅 Mountaire ECD 16 小盒/ 箱 ECD 紅酒牛腩 250克 每箱HK$ 256,牛腩,泰兴,BEEF,,美國,,15/07/2024,,,,,,,6.4,kg,[],
3969,30 磅 Case Farm 珍寶雞比 6.40/磅 16 小盒/ 箱 ECD 咖哩牛腩 250克 每箱HK$ 256,牛腩,泰兴,BEEF,,,CASEFARM,15/07/2024,,,,,,,6.4,kg,[],
3970,15KG Super Frango 雞扒200克上 8.50/磅 16 小盒/ 箱 ECD 東坡肉 200克 每箱HK$ 256,雞扒,泰兴,CHICKEN,15kg,,,15/07/2024,+200G,,,,,,8.5,kg,[],
3971,12 KG Super Frango 雞扒200克上 8.50/磅 16 小盒/ 箱 ECD 梅菜扣肉 250克 每箱HK$ 256,雞扒,泰兴,CHICKEN,,,,15/07/2024,+200G,,,,,,8.5,kg,[],
3972,12 小盒/箱 ECD 冬瓜 鴨腿湯 600克 每箱HK$ 192,,泰兴,,,,,15/07/2024,,,,,,,,kg,[],
3973,12 小盒/箱 ECD 蟲草花 鴨腿湯 600克 每箱HK$ 192,,泰兴,,,,,15/07/2024,,,,,,,,kg,[],
3974,12KG  雞腳 40克上 4.20/磅 16 小盒/ 箱 ECD 鎮江骨 200克 每箱HK$ 256,,泰兴,,12kg,,AURORA,15/07/2024,+200G,,,,,,4.2,kg,[],
3975,12 KG Aurora 去皮雞扒 9.30/磅 16 小盒/ 箱 ECD 栗子燜鴨 250克 每箱HK$ 256,雞扒,泰兴,CHICKEN,,,AURORA,15/07/2024,去皮,,,,,,9.3,kg,[],
3976,12 KG Aurora 帶皮雞扒 8.20/磅 16 小盒/ 箱 ECD 魚香茄子 250克 每箱HK$ 256,雞扒,泰兴,CHICKEN,,,AURORA,15/07/2024,帶皮,,,,,,8.2,kg,[],
3977,10 KG IQF 雞肝 10.00/磅 12 小盒/箱 ECD 雲吞雞湯 600克 每箱HK$ 240,,泰兴,,,,,15/07/2024,,,,,,,10,kg,[],
3978,10 KG 中佳 中亦 50克上 22.50/ 磅 * 12 小盒/箱 ECD 順德魚茸羹 每箱HK$ 240,雞中翼,泰兴,CHICKEN,,德國,,15/07/2024,,,,,,,22.5,kg,[],
3979,10 KG 中佳 IQF 小胸 16.80/KG,雞柳,泰兴,CHICKEN,,中國,,15/07/2024,,,,,,,16.8,kg,[],
3980,10 KG 龍城 IQF 小胸 16.50/KG,雞柳,泰兴,CHICKEN,,,,15/07/2024,,,,,,,16.5,kg,[],
3981,15 KG 龍城 雞扒 300克上 8.40/磅,雞扒,泰兴,CHICKEN,,,,15/07/2024,+300G,,,,,,8.4,kg,[],
3982,15 KG 中佳 雞扒 300克上 8.40/磅,雞扒,泰兴,CHICKEN,,中國,,15/07/2024,+300G,,,,,,8.4,kg,[],
3983,12 KG 中佳 去皮大雞胸 16.00/KG,雞大胸,泰兴,CHICKEN,,中國,,15/07/2024,去皮,,,,,,16,kg,[],
3984,12KG 中佳 去皮上比肉 8.60/磅,,泰兴,,12kg,中國,,15/07/2024,去皮,,,,,,8.6,kg,[],
3985,12KG 龍城 去皮上比肉 8.60/磅,,泰兴,,12kg,,,15/07/2024,去皮,,,,,,8.6,kg,[],
3986,15 KG 龍城 雞比 180-200克 8.20/磅,,泰兴,,,,,15/07/2024,+200G,,,,,,8.2,kg,[],
3987,15 KG 中佳 雞比 180-200克 8.20/磅 魚蛋 18 KG 台灣 花枝燕 21.00/磅 3KG x 4袋,,泰兴,,,中國,,15/07/2024,+200G,,,,,,21,kg,[],
3988,15 KG 龍城 雞比 200-220克 8.20/磅 18KG 台灣 香菇貢丸 26.50/磅 3KG x 6袋,,泰兴,,18kg,,,15/07/2024,+200G,,,,,,26.5,kg,[],
3989,15 KG 中佳 雞比 200-220克 8.20/磅 50包 御鮑片 300g x 25包 x 2扎 1000/扎,,泰兴,,,中國,,15/07/2024,+200G,+300G,,,,,8.2,kg,[],
3990,12KG ECD 大炸魚丸 21.00/磅 3KG x 4 約45克,,泰兴,,12kg,,,15/07/2024,,,,,,,21,kg,[],
3991,15 KG 龍城 雞比 240-260克 8.00/磅 12KG ECD 細炸魚丸 21.00/磅 3KG x 4,,泰兴,,12kg,,,15/07/2024,240/260,,,,,,21,kg,[],
3992,15 KG 中佳 雞比 240-260克 8.00/磅 12KG ECD 大尖魚條 21.00/磅 大約 每條 125克,,泰兴,,12kg,中國,,15/07/2024,240/260,,,,,,21,kg,[],
3993,15 KG 中佳 雞比 260-280克 7.80/磅 14.4KG ECD 白并蛋 600/合 300克 x48包,,泰兴,,,中國,,15/07/2024,+300G,260/280,4K+,,,,14.4,kg,[],
3994,15 KG 中佳 雞比 280-300克 7.80/磅 12KG ECD 白魚丸 21.00/磅 3KG x 4,,泰兴,,12kg,中國,,15/07/2024,+300G,280/300,,,,,21,kg,[],
3995,12KG ECD 炸魚片頭 20.00/磅 3KG x 4,,泰兴,,12kg,,,15/07/2024,,,,,,,20,kg,[],
3996,30磅 寶鵰雞比 200-220克 7.50/磅 12KG ECD 花枝丸 22.00/磅 3KG x 4袋,,泰兴,,12kg,,,15/07/2024,+200G,,,,,,22,kg,[],
3997,30磅 寶鵰雞比 220-240克 7.50/磅 20LB ECD 魚蓉燒賣 10.30/磅 20包 X 1LB,,泰兴,,,,,15/07/2024,220/240,,,,,,10.3,lb,[],
3998,30磅 寶鵰雞比 240-260克 7.50/磅 18KG ECD 魚蓉燒賣 9.90/磅 3 KG X 6,,泰兴,,18kg,,,15/07/2024,240/260,,,,,,9.9,kg,[],
3999,30磅 寶鵰雞比 260-280克 7.50/磅 18KG ECD 雞肉 燒買 10.5/ 磅 3 KG X 6,,泰兴,,18kg,,,15/07/2024,260/280,,,,,,10.5,kg,[],
4000,30磅 寶鵰雞比 280-310克 7.50/磅 20LB ECD 雞肉 燒賣 11.00/磅 20包 X 1LB,,泰兴,,,,,15/07/2024,,,,,,,11,lb,[],
4001,10磅 ECD 栗米墨魚餅 270/箱 2 LB X 5,,泰兴,,,墨西哥,,15/07/2024,,,,,,,,lb,[],
4002,15KG Vaelob 阿根庭 牛根 6.00 /磅 P 2539 12KG ECD 魚腐 21 /磅,,泰兴,,12kg,阿根廷,,15/07/2024,,,,,,,6,kg,[],
4003,12KG Vaelob 阿根庭 牛栢葉(漂) 28 /磅 P 2539 12KG ECD 大粒 鯪魚球 25.00 /磅,,泰兴,,12kg,阿根廷,,15/07/2024,,,,,,,25,kg,[],
4004,2.4kg x4袋 上海大成 麥香雞 (漢堡) 370/合 4 x 50塊,,泰兴,,,,,15/07/2024,4K+,,,,,,2.4,kg,[],
4005,12KG 上海大成 鹽酥雞粒 570 箱 奧運牌 100塊 1 oz 豬柳漢堡 175/合 中國,鹽酥雞粒,泰兴,PREMADE,12kg,中國,,15/07/2024,,,,,,,,kg,[],
4006,3 KG x 4袋,,泰兴,,,,,15/07/2024,,,,,,,,kg,[],
4007,"10KG 台式 鹽酥雞 500克 x 20包 480箱 8 KG 日式""真打""烏冬 (5個x200克) 紅色 160/合 1kg x 8",鹽酥雞粒,泰兴,PREMADE,10kg,,,15/07/2024,+200G,,,,,,,kg,[],
4008,3.4K 日本 CF 風味炸帶子 480/合,炸帶子,泰兴,PREMADE,,,,15/07/2024,4K+,,,,,,3.4,kg,[],
